time,open,high,low,close,Volume,Volume MA
2015-08-07T00:00:00Z,2.83162,3.52499,2.59042,2.78972,0,NaN
2015-08-08T00:00:00Z,2.78972,2.79795,0.732233,0.804941,0,NaN
2015-08-09T00:00:00Z,0.804941,0.87981,0.631633,0.748064,0,NaN
2015-08-10T00:00:00Z,0.748064,0.748064,0.650267,0.704063,0,NaN
2015-08-11T00:00:00Z,0.704063,1.11791,0.670157,1.05199,0,NaN
2015-08-12T00:00:00Z,1.05199,1.28021,0.93891,1.25885,0,NaN
2015-08-13T00:00:00Z,1.25885,1.93963,1.18044,1.85099,0,NaN
2015-08-14T00:00:00Z,1.85099,2.22679,1.83042,1.83042,0,NaN
2015-08-15T00:00:00Z,1.83042,1.87724,1.59183,1.69197,0,NaN
2015-08-16T00:00:00Z,1.69197,1.69197,1.12694,1.48124,0,NaN
2015-08-17T00:00:00Z,1.48124,1.56603,1.20089,1.20786,0,NaN
2015-08-18T00:00:00Z,1.20786,1.3201,1.11556,1.26834,0,NaN
2015-08-19T00:00:00Z,1.26834,1.31799,1.17195,1.26799,0,NaN
2015-08-20T00:00:00Z,1.26799,1.53046,1.2534,1.49242,0,NaN
2015-08-21T00:00:00Z,1.49242,1.55526,1.39912,1.43348,0,NaN
2015-08-22T00:00:00Z,1.43348,1.47576,1.37198,1.3904,0,NaN
2015-08-23T00:00:00Z,1.3904,1.40365,1.31383,1.3597,0,NaN
2015-08-24T00:00:00Z,1.3597,1.3597,1.25061,1.25061,0,NaN
2015-08-25T00:00:00Z,1.25061,1.25061,1.15005,1.16825,0,NaN
2015-08-26T00:00:00Z,1.16825,1.20108,1.07725,1.16657,0,0
2015-08-27T00:00:00Z,1.16657,1.18558,1.14248,1.14248,0,0
2015-08-28T00:00:00Z,1.14248,1.20723,1.12382,1.19661,0,0
2015-08-29T00:00:00Z,1.19661,1.20657,1.15443,1.18719,0,0
2015-08-30T00:00:00Z,1.18719,1.36799,1.17454,1.32773,0,0
2015-08-31T00:00:00Z,1.32773,1.38519,1.2119,1.35427,0,0
2015-09-01T00:00:00Z,1.35427,1.39274,1.34315,1.35453,0,0
2015-09-02T00:00:00Z,1.35453,1.35453,1.28206,1.28978,0,0
2015-09-03T00:00:00Z,1.28978,1.30999,1.22388,1.27205,0,0
2015-09-04T00:00:00Z,1.27205,1.30252,1.23799,1.28038,0,0
2015-09-05T00:00:00Z,1.28038,1.3423,1.27234,1.33422,0,0
2015-09-06T00:00:00Z,1.33422,1.37157,1.29691,1.29844,0,0
2015-09-07T00:00:00Z,1.29844,1.30231,1.24249,1.24443,0,0
2015-09-08T00:00:00Z,1.24443,1.28008,1.23476,1.23476,0,0
2015-09-09T00:00:00Z,1.23476,1.26048,1.20693,1.21948,0,0
2015-09-10T00:00:00Z,1.21948,1.21955,1.13802,1.16758,0,0
2015-09-11T00:00:00Z,1.16758,1.16993,0.945633,0.979463,0,0
2015-09-12T00:00:00Z,0.979463,1.10676,0.973597,1.04404,0,0
2015-09-13T00:00:00Z,1.04404,1.04404,0.917519,0.942978,0,0
2015-09-14T00:00:00Z,0.942978,0.949387,0.87369,0.878945,0,0
2015-09-15T00:00:00Z,0.878945,1.04551,0.878945,0.944162,0,0
2015-09-16T00:00:00Z,0.944162,0.951263,0.904175,0.904175,0,0
2015-09-17T00:00:00Z,0.904175,0.90695,0.838742,0.87475,0,0
2015-09-18T00:00:00Z,0.87475,0.886781,0.837073,0.852036,0,0
2015-09-19T00:00:00Z,0.852036,0.911883,0.834555,0.887568,0,0
2015-09-20T00:00:00Z,0.887568,0.947741,0.875112,0.947741,0,0
2015-09-21T00:00:00Z,0.947741,0.956595,0.882612,0.915485,0,0
2015-09-22T00:00:00Z,0.915485,0.919047,0.869818,0.900873,0,0
2015-09-23T00:00:00Z,0.900873,0.907817,0.886432,0.89531,0,0
2015-09-24T00:00:00Z,0.89531,0.905979,0.815913,0.818385,0,0
2015-09-25T00:00:00Z,0.818385,0.825665,0.729898,0.740991,0,0
2015-09-26T00:00:00Z,0.740991,0.785929,0.716408,0.785929,0,0
2015-09-27T00:00:00Z,0.785929,0.791277,0.721488,0.721488,0,0
2015-09-28T00:00:00Z,0.721488,0.724006,0.586728,0.592411,0,0
2015-09-29T00:00:00Z,0.592411,0.675553,0.570101,0.660874,0,0
2015-09-30T00:00:00Z,0.660874,0.741767,0.636065,0.72554,0,0
2015-10-01T00:00:00Z,0.72554,0.731493,0.656804,0.685201,0,0
2015-10-02T00:00:00Z,0.685201,0.690814,0.655761,0.676397,0,0
2015-10-03T00:00:00Z,0.676397,0.709204,0.675613,0.687166,0,0
2015-10-04T00:00:00Z,0.687166,0.693126,0.663306,0.66482,0,0
2015-10-05T00:00:00Z,0.66482,0.673942,0.626678,0.631597,0,0
2015-10-06T00:00:00Z,0.631597,0.653944,0.61014,0.653944,0,0
2015-10-07T00:00:00Z,0.653944,0.656301,0.605299,0.610834,0,0
