time,open,high,low,close,Volume,Volume MA
2021-01-01T00:00:00Z,28923.63,29031.34,28690.17,28995.13,2311.811445,NaN
2021-01-01T01:00:00Z,28995.13,29470,28960.35,29409.99,5403.068471,NaN
2021-01-01T02:00:00Z,29410,29465.26,29120.03,29194.65,2384.23156,NaN
2021-01-01T03:00:00Z,29195.25,29367,29150.02,29278.4,1461.345077,NaN
2021-01-01T04:00:00Z,29278.41,29395,29029.4,29220.31,2038.046803,NaN
2021-01-01T05:00:00Z,29220.31,29235.28,29084.11,29187.01,1469.956262,NaN
2021-01-01T06:00:00Z,29187.01,29270,29077.32,29174.35,1420.726291,NaN
2021-01-01T07:00:00Z,29174.35,29191.98,28806.54,29092.83,2380.180918,NaN
2021-01-01T08:00:00Z,29092.84,29178.03,28872.24,29000.01,2008.165739,NaN
2021-01-01T09:00:00Z,29000.01,29307.73,28970,29202.21,2022.056022,NaN
2021-01-01T10:00:00Z,29202.21,29344.97,29152.88,29223.82,1944.255841,NaN
2021-01-01T11:00:00Z,29223.82,29402.57,29212.44,29313.49,2309.227717,NaN
2021-01-01T12:00:00Z,29313.49,29600,29150,29233.49,4191.915161,NaN
2021-01-01T13:00:00Z,29233.49,29470,29200,29464.79,2211.29829,NaN
2021-01-01T14:00:00Z,29464.79,29530,29266.15,29327.84,2612.67217,NaN
2021-01-01T15:00:00Z,29327.83,29391,29030.14,29188.67,2779.063894,NaN
2021-01-01T16:00:00Z,29188.67,29360,29125,29300.57,1490.329484,NaN
2021-01-01T17:00:00Z,29300.79,29339.76,28937,29079.64,2504.977099,NaN
2021-01-01T18:00:00Z,29077.59,29259.98,28624.57,29072.7,4226.430041,NaN
2021-01-01T19:00:00Z,29072.7,29125.32,28950,29029.04,1629.228721,2439.9493503000003
2021-01-01T20:00:00Z,29029.04,29279.72,28880.37,29200.96,1838.549082,2416.28623215
2021-01-01T21:00:00Z,29200.97,29289.82,29130,29160.39,1447.229641,2218.49429065
2021-01-01T22:00:00Z,29163.17,29326.74,29104.57,29262.32,1127.035897,2155.6345075
2021-01-01T23:00:00Z,29262.32,29338.89,29228.14,29331.69,971.123385,2131.1234229
2021-01-02T00:00:00Z,29331.7,29338.59,28946.53,29197.48,2638.159379,2161.1290517
2021-01-02T01:00:00Z,29197.93,29400,29100,29359.47,1891.997249,2182.2311010500002
2021-01-02T02:00:00Z,29359.46,29469,29320.01,29323.82,1704.830137,2196.43629335
2021-01-02T03:00:00Z,29323.82,29382.49,29256.85,29351.95,1158.041761,2135.3293355
2021-01-02T04:00:00Z,29351.95,29396,29220,29349.63,988.71107,2084.3566020499998
2021-01-02T05:00:00Z,29349.63,29590,29349.63,29589.99,2778.878231,2122.1977125000003
2021-01-02T06:00:00Z,29589.99,29745,29450,29709.07,3030.24082,2176.49696145
2021-01-02T07:00:00Z,29709.06,29820.5,29623.31,29750,3067.812724,2214.4262118
2021-01-02T08:00:00Z,29751.47,29849.11,29640,29844.51,2358.088241,2122.7348658
2021-01-02T09:00:00Z,29844.52,29899,29578.05,29612.87,3188.497375,2171.59482005
2021-01-02T10:00:00Z,29612.88,29829,29473.91,29680.99,2315.182337,2156.7203284
2021-01-02T11:00:00Z,29679.51,29780.53,29622.79,29755,1365.036655,2086.0189664500003
2021-01-02T12:00:00Z,29754.99,30888,29741.39,30604.03,12772.566044,2650.1307944500004
2021-01-02T13:00:00Z,30604.03,31561.87,30521,31541.17,9182.429703,2984.0034246500004
2021-01-02T14:00:00Z,31546.06,31567.89,31065,31290.53,6447.783897,3095.07111745
2021-01-02T15:00:00Z,31290.53,31800,31236.37,31691.29,5626.193755,3294.9193691500004
2021-01-02T16:00:00Z,31691.09,33000,31616.42,32482.28,15432.285186,3974.6061743500004
2021-01-02T17:00:00Z,32484.28,32935,32394.77,32856.96,6402.180701,4222.353727350001
2021-01-02T18:00:00Z,32856.95,33300,32421,32999.98,7170.295412,4524.516703100001
2021-01-02T19:00:00Z,32999.98,33220,32690,33027.2,5844.856499,4768.203358800001
2021-01-02T20:00:00Z,33027.2,33061.37,30550,30667.22,15733.283112,5422.959545450001
2021-01-02T21:00:00Z,30669.43,32005.94,30300,31694.59,10395.120642,5848.115715100001
2021-01-02T22:00:00Z,31693.53,32311.92,31424.96,32145.66,3879.062094,5956.82731295
2021-01-02T23:00:00Z,32143.53,32246.67,31500,32178.33,4622.340338,6130.0422418
2021-01-03T00:00:00Z,32176.45,32497.8,31962.99,32447.94,3346.062141,6247.90979535
2021-01-03T01:00:00Z,32447.95,32790.07,32201,32585.09,3401.152207,6279.02349415
2021-01-03T02:00:00Z,32583.04,32884.09,32550,32741.67,2017.209759,6228.3719411
2021-01-03T03:00:00Z,32741.68,32756,32404,32573.87,2125.8788,6181.275244900001
2021-01-03T04:00:00Z,32576.11,33250,32450,33192.53,3436.070984,6235.1743820500005
2021-01-03T05:00:00Z,33192.53,34180,33109.44,33758.67,10355.070315,6593.50302905
2021-01-03T06:00:00Z,33758.67,34110.05,33651.12,33967.13,4526.910974,6704.0894609
2021-01-03T07:00:00Z,33967.13,34778.11,33737.19,34452.34,7968.074023,7034.241329299999
2021-01-03T08:00:00Z,34451.78,34670.41,33757.29,34367.68,6146.774112,6702.951732699999
2021-01-03T09:00:00Z,34367.35,34588.88,33800,34190.55,6052.678972,6546.464196149999
2021-01-03T10:00:00Z,34189.98,34350,33403,33877.96,6335.226642,6540.836333399999
2021-01-03T11:00:00Z,33877.96,34450,33787.55,34413.53,4116.853141,6465.369302699999
2021-01-03T12:00:00Z,34413.53,34600,33928.75,34103.72,4546.283481,5921.069217449999
2021-01-03T13:00:00Z,34103.73,34385.02,33800,33880,4373.738376,5819.647101199998
2021-01-03T14:00:00Z,33877.98,34150,33450,33811.54,5928.805563,5757.572608749999
2021-01-03T15:00:00Z,33811.54,33873.45,32727,33506.62,8391.249757,5884.892271649998
2021-01-03T16:00:00Z,33505.15,33822.69,32650,32676.74,7983.739125,5497.415072299998
2021-01-03T17:00:00Z,32676.75,33333.33,32454.73,32909.27,7447.809163,5350.049498349998
2021-01-03T18:00:00Z,32907.51,33031.57,32267,32769.76,4707.199943,5391.456390799999
2021-01-03T19:00:00Z,32769.79,32930,32455.71,32772.21,2288.439412,5274.7613445
2021-01-03T20:00:00Z,32775.1,33816,32727.1,33726.21,5420.678183,5378.4921466
2021-01-03T21:00:00Z,33725.72,33861.92,33506,33558.34,2123.067992,5314.587935849999
2021-01-03T22:00:00Z,33559.06,33661.1,33000,33119.14,2841.033093,5355.779102549999
2021-01-03T23:00:00Z,33119.14,33600,32600,33000.05,5077.560592,5503.363192149998
2021-01-04T00:00:00Z,33000.05,33111.44,32400.25,32843.88,4792.206831,5571.1699844999985
2021-01-04T01:00:00Z,32843.89,33327,32602.47,33191.04,3390.023872,5222.917662349998
2021-01-04T02:00:00Z,33191.05,33588,32958.38,33454.22,3180.350783,5155.5896527999985
2021-01-04T03:00:00Z,33454.21,33510.71,33160,33505.16,3174.209134,4915.896408349999
2021-01-04T04:00:00Z,33505.15,33600,33186.14,33257.55,3167.029273,4766.909166399999
2021-01-04T05:00:00Z,33257.56,33315.9,32802.25,32813.01,3990.70088,4663.810261799999
2021-01-04T06:00:00Z,32813.01,33408,32813,33100.02,4768.764928,4585.4871761
2021-01-04T07:00:00Z,33100.02,33148.69,31505,32068.84,9472.376828,4853.263360450001
2021-01-04T08:00:00Z,32068.84,32567.88,31450,32045.14,6529.253248,4952.4118488
2021-01-04T09:00:00Z,32045.15,32152.15,30248.85,31038.63,11271.896531,5297.31975655
2021-01-04T10:00:00Z,31038.35,31227.33,28130,30270.76,19376.831179,5969.72103735
2021-01-04T11:00:00Z,30270.76,30900.2,29400,30743.06,9413.490067,6020.833052850001
2021-01-04T12:00:00Z,30742.99,31434.07,30454.25,31219.02,8316.880828,6037.490138000001
2021-01-04T13:00:00Z,31219.03,31400,30600,31400,5474.654787,5938.832419200002
2021-01-04T14:00:00Z,31400,32167.93,31400,32113.68,7479.383587,6077.441601400002
2021-01-04T15:00:00Z,32113.68,32185.67,31550,31745.72,5321.620251,6229.1006433500015
2021-01-04T16:00:00Z,31745.71,31920,30723,31320.31,8174.285783,6366.781023350001
2021-01-04T17:00:00Z,31320.3,31523.01,30626.36,31024.17,4962.562729,6508.7557602000015
2021-01-04T18:00:00Z,31022.25,31465.44,31001,31165.16,3361.43987,6534.776099050001
2021-01-04T19:00:00Z,31165.16,31855.75,31104.99,31665.51,3388.372221,6450.316680500002
2021-01-04T20:00:00Z,31665.52,31830.95,31210,31244.97,2850.963087,6353.254493300001
2021-01-04T21:00:00Z,31244.97,31579,30856.08,31014.27,3202.456127,6343.876106050001
2021-01-04T22:00:00Z,31014.27,31474.78,30950,31332.05,1646.484138,6267.182773800001
2021-01-04T23:00:00Z,31332.05,32031.01,31150,31988.71,4193.648728,6318.154753500001
2021-01-05T00:00:00Z,31989.75,32853.38,31989.74,32430.49,7707.64341,6545.185460350001
2021-01-05T01:00:00Z,32430.69,32796,32224.25,32786.06,4246.96065,6557.99844885
2021-01-05T02:00:00Z,32786.05,32828.26,32221.1,32306.64,3163.430044,6477.73170465
2021-01-05T03:00:00Z,32306.64,32536.09,31130.86,31200,5695.044496,6288.86508805
2021-01-05T04:00:00Z,31190.04,31538.45,30418,30858.98,7229.486366,6323.87674395
2021-01-05T05:00:00Z,30858.98,31366.16,29900,30436.25,6366.976124,6078.630723599999
2021-01-05T06:00:00Z,30436.26,31270.43,29900,31123.25,6611.210735,5440.3497013999995
2021-01-05T07:00:00Z,31123.25,31312.03,30759.47,30817.77,2811.383953,5110.244395699999
2021-01-05T08:00:00Z,30817.78,31522.19,30817.78,31192.09,3237.120957,4856.256402149999
2021-01-05T09:00:00Z,31192.16,31821.94,31157.9,31569.63,3935.597979,4779.303561749999
2021-01-05T10:00:00Z,31569.63,31687.11,31088.33,31345.77,3174.760396,4564.072402199999
2021-01-05T11:00:00Z,31347.73,31777,31284.15,31776.66,2908.121768,4443.397478049998
2021-01-05T12:00:00Z,31776.66,32057.13,31563.84,31585.01,4161.551334,4242.760755599998
2021-01-05T13:00:00Z,31585,31900,31416.27,31460.01,2523.023165,4120.783777399999
2021-01-05T14:00:00Z,31460.11,32375.07,31111.78,32342.33,5942.102854,4249.816926599999
2021-01-05T15:00:00Z,32343.61,32374.31,31929.41,32099.98,3616.599016,4261.228266349999
2021-01-05T16:00:00Z,32099.97,32670,31763.23,32469.9,4926.171616,4364.9886928
2021-01-05T17:00:00Z,32469.9,32790,32254.18,32742.73,3599.645718,4384.848172349999
2021-01-05T18:00:00Z,32742.73,33433.55,32650.03,33372.84,6647.009921,4634.8744615
2021-01-05T19:00:00Z,33372.83,34187.09,33098.82,33697.75,8659.338503,4858.15895025
2021-01-05T20:00:00Z,33693.8,34044.13,33318,33969.17,5800.653907,4762.8094751
2021-01-05T21:00:00Z,33968.66,33996.03,33471.94,33699.63,3682.074151,4734.56515015
2021-01-05T22:00:00Z,33699.63,34360,33695.6,34183.42,4616.403334,4807.21381465
