time,open,high,low,close,Volume,Volume MA
2022-01-02T22:00:00Z,1827.21,1829.06,1827.21,1829.06,2,NaN
2022-01-02T23:00:00Z,1828.608,1831.65,1828.544,1830.448,6583,NaN
2022-01-02T23:15:00Z,1830.44,1830.76,1828.7,1829,2952,NaN
2022-01-02T23:30:00Z,1829.16,1829.42,1828.1,1828.354,2666,NaN
2022-01-02T23:45:00Z,1828.36,1828.55,1827.6,1828.1,1943,NaN
2022-01-03T00:00:00Z,1828.31,1828.45,1827.1,1827.368,2889,NaN
2022-01-03T00:15:00Z,1827.43,1829.07,1826.7,1828.7,5304,NaN
2022-01-03T00:30:00Z,1828.9,1830.99,1828.1,1829.358,6729,NaN
2022-01-03T00:45:00Z,1829.37,1830.57,1829,1830.15,5972,NaN
2022-01-03T01:00:00Z,1830.165,1831.19,1829.3,1830.73,5506,NaN
2022-01-03T01:15:00Z,1830.824,1831.61,1830.4,1831.19,3688,NaN
2022-01-03T01:30:00Z,1830.96,1831.17,1826.9,1828.104,9514,NaN
2022-01-03T01:45:00Z,1828.2,1828.99,1826.5,1828.81,6546,NaN
2022-01-03T02:00:00Z,1828.69,1828.86,1825.5,1826.925,5959,NaN
2022-01-03T02:15:00Z,1826.918,1827.66,1825.5,1827.558,3561,NaN
2022-01-03T02:30:00Z,1827.52,1827.67,1824.8,1826.73,5886,NaN
2022-01-03T02:45:00Z,1826.62,1826.93,1824.7,1826.088,3104,NaN
2022-01-03T03:00:00Z,1825.8,1826.87,1824.8,1826.61,3179,NaN
2022-01-03T03:15:00Z,1826.38,1826.56,1823.7,1825,5296,NaN
2022-01-03T03:30:00Z,1824,1825.29,1823.1,1824.5,4017,4564.8
2022-01-03T03:45:00Z,1824.77,1825.75,1823.2,1825.72,3288,4729.1
2022-01-03T04:00:00Z,1825.62,1825.78,1824.2,1825.385,2613,4530.6
2022-01-03T04:15:00Z,1825.385,1825.93,1824.5,1825.755,1747,4470.35
2022-01-03T04:30:00Z,1825.75,1825.97,1824.6,1825.505,1702,4422.15
2022-01-03T04:45:00Z,1825.505,1825.61,1823.7,1825.028,2443,4447.15
2022-01-03T05:00:00Z,1825.138,1825.42,1823.8,1824.79,2237,4414.55
2022-01-03T05:15:00Z,1824.68,1824.77,1822.8,1824.22,3269,4312.8
2022-01-03T05:30:00Z,1824.188,1825.39,1823.2,1825.295,4639,4208.3
2022-01-03T05:45:00Z,1825.218,1825.76,1823.8,1825.338,2389,4029.15
2022-01-03T06:00:00Z,1825.1,1825.75,1823.9,1825.06,3845,3946.1
2022-01-03T06:15:00Z,1824.938,1825.09,1822.8,1823.6,3379,3930.65
2022-01-03T06:30:00Z,1823.86,1825.01,1822.8,1824.755,4089,3659.4
2022-01-03T06:45:00Z,1824.71,1825.48,1823.9,1825.3,3538,3509
2022-01-03T07:00:00Z,1825.22,1825.4,1820.3,1822.6,9320,3677.05
2022-01-03T07:15:00Z,1822.81,1823.67,1821.2,1822.275,7137,3855.85
2022-01-03T07:30:00Z,1822.1,1823.33,1821.3,1822.628,4019,3762.5
2022-01-03T07:45:00Z,1822.608,1824.2,1821.3,1824.155,5841,3899.35
2022-01-03T08:00:00Z,1824.178,1824.41,1821.8,1823.21,7976,4139.2
2022-01-03T08:15:00Z,1823.07,1823.35,1821.1,1822.138,7336,4241.2
2022-01-03T08:30:00Z,1822.15,1822.24,1820.3,1822.03,6661,4373.4
2022-01-03T08:45:00Z,1821.954,1823.228,1820.9,1822.74,6635,4540.75
2022-01-03T09:00:00Z,1822.818,1825.11,1821.4,1824.894,7922,4806.2
2022-01-03T09:15:00Z,1824.848,1825.16,1823.2,1823.9,6473,5042.5
2022-01-03T09:30:00Z,1824.18,1825.16,1823.4,1825.1,6051,5259.95
2022-01-03T09:45:00Z,1824.94,1826.68,1823.8,1826.44,7305,5503.05
2022-01-03T10:00:00Z,1826.22,1827.5,1825.6,1827.2,7095,5745.95
2022-01-03T10:15:00Z,1826.8,1827.54,1824.7,1825.744,5678,5866.4
2022-01-03T10:30:00Z,1825.802,1826.27,1824.6,1825.484,4701,5869.5
2022-01-03T10:45:00Z,1825.498,1826.88,1824.6,1826.47,4968,5998.45
2022-01-03T11:00:00Z,1826.32,1827.093,1824.6,1825.714,6422,6127.3
2022-01-03T11:15:00Z,1825.67,1826.28,1823.3,1823.8,6467,6281.7
2022-01-03T11:30:00Z,1824.06,1824.88,1822.5,1823.59,6794,6416.95
2022-01-03T11:45:00Z,1823.42,1823.66,1821,1822.864,6347,6557.4
2022-01-03T12:00:00Z,1822.864,1823.22,1821,1822.26,6468,6414.8
2022-01-03T12:15:00Z,1822.18,1822.96,1820.9,1822.086,7668,6441.35
2022-01-03T12:30:00Z,1822.05,1822.44,1820.4,1821.82,6878,6584.3
2022-01-03T12:45:00Z,1821.918,1822.19,1820.2,1821.684,8191,6701.8
2022-01-03T13:00:00Z,1821.69,1821.99,1812.6,1814.478,22932,7449.6
2022-01-03T13:15:00Z,1814.43,1815.25,1810.1,1812.584,26419,8403.75
2022-01-03T13:30:00Z,1812.5,1813.01,1806.8,1808.82,33143,9727.85
2022-01-03T13:45:00Z,1808.858,1809.24,1805.4,1806.99,26281,10710.15
2022-01-03T14:00:00Z,1806.95,1810.93,1805.7,1809,22768,11452.45
2022-01-03T14:15:00Z,1809.01,1809.64,1806.2,1807.36,17031,11980.35
2022-01-03T14:30:00Z,1807.39,1809.1,1804,1807.19,29368,13146.2
2022-01-03T14:45:00Z,1807.095,1809.05,1802.1,1802.79,30291,14295.5
2022-01-03T15:00:00Z,1802.824,1805.28,1799.1,1801.52,31397,15510.6
2022-01-03T15:15:00Z,1801.446,1806.66,1799,1803.54,26194,16536.4
2022-01-03T15:30:00Z,1803.554,1804.74,1800.4,1802.6,20672,17334.95
2022-01-03T15:45:00Z,1802.8,1803.11,1800.5,1801.6,14610,17817.05
2022-01-03T16:00:00Z,1801.81,1801.93,1797.3,1800.106,19234,18457.65
2022-01-03T16:15:00Z,1800.04,1800.98,1797.8,1800.364,11714,18720
2022-01-03T16:30:00Z,1800.24,1800.45,1798.1,1798.6,13624,19061.5
2022-01-03T16:45:00Z,1798.99,1801.05,1797.9,1800.672,11740,19331.15
2022-01-03T17:00:00Z,1800.704,1800.95,1798.1,1798.9,9742,19494.85
2022-01-03T17:15:00Z,1799.264,1799.94,1797.8,1799.47,7971,19510
2022-01-03T17:30:00Z,1799.47,1800.07,1797.7,1799,7057,19518.95
2022-01-03T17:45:00Z,1799.28,1800.18,1797.9,1799.568,6113,19415.05
